,0,1
1957,2020-01-14 14:46:37+00:00,"@M_FerreiraDVM Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
1958,2020-01-14 14:40:57+00:00,"@mattrbo Hi Matt, there has been no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV). However, such transmission is always a concern when patients have respiratory symptoms - this requires further investigation."
1959,2020-01-14 14:23:20+00:00,"#AntimicrobialResistance threatens to send us back to the pre-antibiotic era, when even routine surgeries were hazardous. WHO is working with national &amp; international authorities to #StopDrugResistance by addressing its root causes, while advocating for R&amp;D into new medicines."
1960,2020-01-14 12:04:44+00:00,"New technologies are revolutionizing our ability to prevent, diagnose & treat many diseases. WHO is working with countries to enable them to plan, adopt & benefit from digital tools that provide clinical & public health solutions, while supporting better regulation of their use."
1961,2020-01-14 11:18:12+00:00,"Preliminary investigations conducted by the Chinese authorities have found no clear evidence of human-to-human transmission of the novel #coronavirus (2019-nCoV) identified in #Wuhan, #China ."
1962,2020-01-14 10:40:56+00:00,"Public health is compromised by the uncontrolled dissemination of misinformation in social media, as well as an erosion of trust in public institutions. WHO is working with social media platforms to ensure their users receive reliable health information. http://bit.ly/35UE7bz"
1963,2020-01-14 10:15:39+00:00,世卫组织关于在泰国发现新型冠状病毒病例的声明 http://bit.ly/2Tt1aHT
1964,2020-01-14 10:04:50+00:00,有关新型冠状病毒的常见问答 http://bit.ly/2smAXPU
1965,2020-01-14 08:32:23+00:00,"Over 1 million adolescents die every year. WHO will issue new guidance to promote adolescents’ #mentalhealth &amp; prevent substance abuse, self-harm, interpersonal violence, sexually transmitted infections, contraception &amp; care during pregnancy &amp; childbirth. http://bit.ly/35UE7bz"
1966,2020-01-14 06:37:16+00:00,"Chronic under-investment in the education & employment of #healthworkers, coupled with a failure to ensure decent pay, has led to health worker shortages all over the . To trigger action &amp; investment in , the #WHA72 has designated 2020 the Year of the Nurse &amp; the Midwife."
1967,2020-01-13 22:19:05+00:00,"Lack of food, unsafe food & unhealthy diets are responsible for almost 1/3 of today’s global disease burden. WHO is working with countries to develop evidence-based public policies, investments & private sector reforms to reshape food systems & provide healthy & sustainable diets"
1968,2020-01-13 20:42:29+00:00,"Every year, the spends far more responding to disease outbreaks, natural disasters &amp; health emergencies than it does preparing for &amp; preventing them. WHO is advising countries to strengthen health systems &amp; infrastructure to keep populations safe when health emergencies strike"
1969,2020-01-13 20:08:06+00:00,Infectious diseases will kill an estimated 4 million people in 2020. There’s an urgent need for greater political will & increased funding for: essential health services strengthening routine immunization improving data quality &amp; availability mitigating drug resistance
1970,2020-01-13 19:39:02+00:00,"About 1/3 of the ’s people lack access to medicines, vaccines, diagnostic tools &amp; other health products. WHO will sharpen its focus on: -Fighting substandard &amp; falsified medical products -Helping countries' build capacity to assure the quality of medical products"
1971,2020-01-13 19:13:41+00:00,Growing socio-economic gaps result in major differences in the quality of people’s health. One of the best ways to reduce health inequalities is through #PrimaryHealthCare. WHO is calling on all countries to allocate 1% more of their gross domestic product to primary health care.
1972,2020-01-13 18:41:09+00:00,"In 2019, most disease outbreaks required the highest level of WHO response occurred in countries with protracted conflict. We need political solutions to resolve protracted conflicts, stop neglecting the weakest health systems & protect health workers & facilities from attacks."
1973,2020-01-13 18:16:23+00:00,"Get up, leave that seat! Let's #BeActive! Physical inactivity increases people's risk of: Cardiovascular diseases Cancers Diabetes 2 Dementia"
1974,2020-01-13 17:57:43+00:00,"The climate crisis is a health crisis. #AirPollution kills an estimated 7 million people every year. This year, WHO will work towards developing a set of policy options for governments to prevent or reduce the health risks of air pollution. http://bit.ly/35UE7bz"
1975,2020-01-13 17:18:42+00:00,WHO's list of urgent global health challenges for the new decade: Climate Conflict Inequality Access to Infectious diseases Epidemics Harmful products Health workers Adolescent health Public trust New technologies Antibiotic resistance Clean health care http://bit.ly/35UE7bz
1976,2020-01-13 16:53:48+00:00,"We are constantly on the move, but not necessarily active. Let's #BeActive! "
1977,2020-01-13 16:24:18+00:00,"Physical activity can be done anywhere, anytime. Let’s #BeActive!"
1978,2020-01-13 16:12:19+00:00,Reduce your risk of #coronavirus infection:
1979,2020-01-13 15:53:27+00:00,Adults (18+) need 150 minutes per week of moderate-intensity physical activity to improve and maintain health. Let's #BeActive! 
1980,2020-01-13 15:08:18+00:00,"When diagnosed, #CervicalCancer is one of the most successfully treatable forms of #cancer, as long as it is detected early and managed effectively. Cancers diagnosed in late stages can also be controlled with appropriate treatment and palliative care. #CervicalHealthMonth"
1981,2020-01-13 14:45:46+00:00,"Increasing physical activity can prevent our children becoming obese. Less screen time, more play & recreation time #BeActive"
1982,2020-01-13 14:06:36+00:00,"Insufficient physical activity is on the rise in many countries, adding to the burden of noncommunicable diseases and affecting general health worldwide. Globally, 1 in 4 adults are not active enough. #BeActive"
1983,2020-01-13 13:56:34+00:00,"All adult women should undergo periodic #CervicalCancer screening. Screening aims to detect abnormalities in the cells of the cervix, which, if left untreated, can develop into cervical cancer http://bit.ly/35A3ajV #CervicalHealthMonth"
1984,2020-01-13 12:45:51+00:00,Regular and adequate levels of physical activity: helps build strong bones &amp; muscles. protects from chronic diseases &amp; many cancers. supports learning and prevents cognitive decline. supports healthy ageing. #BeActive
1985,2020-01-13 12:26:58+00:00,"Given the developments on the novel #coronavirus (2019-nC0V), WHO Director-General @DrTedros is consulting with Emergency Committee members and could call for a meeting of the committee on short notice http://bit.ly/37ZdgMI"
1986,2020-01-13 12:15:02+00:00,WHO reiterates that it is essential that investigations of the novel #coronavirus (2019-nCoV) continue in #China to identify the source of the outbreak and any animal reservoirs or intermediate hosts http://bit.ly/37ZdgMI
1987,2020-01-13 12:12:35+00:00,WHO has issued guidance on how to detect and treat persons ill with the new #coronavirus (2019-nCoV)
1988,2020-01-13 12:06:22+00:00,"The possibility of the novel #coronavirus (2019-nCoV) cases being identified in countries other than #China was not unexpected, and reinforces why WHO calls for on-going active monitoring and preparedness in other countries. http://bit.ly/37ZdgMI"
1989,2020-01-13 11:32:54+00:00,"WHO is working with officials in #Thailand and #China following reports of confirmation of the novel #coronavirus (2019-nCoV) in a traveler from #Wuhan, China, who traveled to Thailand"
1990,2020-01-13 10:51:05+00:00,Insufficient physical activity is one of the leading risk factors for death . Between 3 and 5 million deaths annually can be attributed to insufficient physical activity. #BeActive
1991,2020-01-13 10:03:22+00:00,Regular physical activity has significant benefits for health. Let's #BeActive!
1992,2020-01-13 08:49:18+00:00,You can film stories about health and well-being any way you like - including through the lens of your smartphone. The #HealthForAll Film Festival is to share your work. Submit your work now http://bit.ly/Film4Health #Film4Health
1993,2020-01-12 17:25:24+00:00,"More comprehensive information and ongoing investigations are required to better understand the novel #coronavirus (2019-nCoV) outbreak’s epidemiology, clinical picture, source, modes of transmission, and extent of infection; as well as the countermeasures implemented."
1994,2020-01-12 17:01:11+00:00,"Currently, no case with infection of this novel #coronavirus (2019-nCoV) has been reported elsewhere other than #Wuhan, #China http://bit.ly/36N7hdF"
1995,2020-01-12 16:45:57+00:00,"Among the 41 confirmed cases with the novel #coronavirus (2019-nC0V) in #Wuhan, #China , there has been one death. This occurred in a patient with serious underlying medical conditions. http://bit.ly/36N7hdF"
1996,2020-01-12 16:31:14+00:00,"At this stage, there is no clear evidence of human-to-human transmission in the novel #coronavirus (2019-nC0V) outbreak in #Wuhan, #China . However, the Chinese authorities continue intensive surveillance and follow-up measures, including environmental investigations."
1997,2020-01-12 16:15:17+00:00,"The evidence is highly suggestive that the novel #coronavirus (2019-nCoV) outbreak is associated with exposures in a seafood market in #Wuhan, #China . The market was closed on 1 January 2020 http://bit.ly/36N7hdF"
1998,2020-01-12 16:12:19+00:00,"WHO is reassured of the quality of the ongoing investigations and the response measures implemented on the novel #coronavirus (2019-nCoV) in #Wuhan, #China and the authorities’ commitment to share information regularly with WHO http://bit.ly/36N7hdF"
1999,2020-01-12 16:09:40+00:00,"On 11 and 12 January 2020, WHO received further detailed information from the #China National Health Commission about the novel #coronavirus (2019-nCoV) outbreak http://bit.ly/36N7hdF"
2000,2020-01-12 12:57:00+00:00,NEW: WHO interim guidance: ‍ ‍ Clinical management - how to care for patients with severe acute respiratory infection when novel #coronavirus (nCoV) infection is suspected http://bit.ly/2tTquvC
