date,text
2019-08-09 07:56:15+00:00, the union shall contribute to the flowering of cultures in the member states while respecting their national and regional diversity and at the same time bringing the common cultural heritage to the fore article of the treaty on the functioning of the eu
2019-08-09 07:27:00+00:00,the eu is building a society where goods are designed to last maybe that can also help us rediscover the hidden value of things in the short film hidden values by levente galambos and gerg simon a father learns a valuable lesson about wastefulness 
2019-08-09 06:30:00+00:00,cultural heritage is fundamental to our societies everyone should have the opportunity to discover how they belong to the complex tapestry that is europe take part in one of the  european heritage days events across the continent 
2019-08-08 15:48:13+00:00,and don t forget you can take your purrfect friend with you on holidays with the eu pet passport all you need to know 
2019-08-08 13:40:50+00:00,romania will benefit from eu projects focused on sustainable urban development and support for regions to cooperate and become more innovative learn more 
2019-08-08 13:10:38+00:00,we must preserve our forests and lands the findings of the report on and land reinforce our strategy for the eu to become climate neutral by  recently we stepped up our work to protect forests around the world 
2019-08-08 12:20:26+00:00,protecting your laptop with a cuddly cat in your personal space can be a challenge but protecting your personal data online shouldnt be that s why eu data protection rules give you control over your data learn more 
2019-08-08 07:48:17+00:00,from being close to extinction to a population of almost the iberian lynx has started to recuperate the recovery was supported by a life project from the eu with the coordinated efforts of many more about this success story 
2019-08-08 06:54:00+00:00,cats definitely deserve a in  we pointed out the danger of extinction of the iberian lynx with only lynx left they became a symbol of the danger european wildlife was facing and we set up projects to save them 
2019-08-07 15:09:03+00:00,what was once fishing gear can now become fashion we must recycle and reduce the marine litter that is already in the oceans with creative cost effective ways more on our 
